0,0,1,1,1,0,-0.7071068,0,0.7071068,-13.035,-10.5,-6.535,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,26.03,-10.5,6.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,26.03,-10.5,-6.535,0
1,0,1,1,1,0,0.7071068,0,0.7071068,26.115,4,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,26.115,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,26.115,23.8,14.25,-1
0,0,1,1,1,0,-0.7071068,0,0.7071068,39.06,-10.5,6.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,39.06,-10.5,-6.535,0
1,0,1,1,1,0,0.7071068,0,0.7071068,39.06,4,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,39.06,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,39.06,23.8,14.25,-1
0,8,1.55602,1,1,0,0.7071068,0,0.7071068,0,-0.44,14.28,0
4,5,1,1,1,0,0.7071068,0,0.7071068,0.55,4.59,14.21,0,False
0,0,1,1,1,0,-0.7071068,0,0.7071068,52.075,-0.5955,6.5,0
0,0,1,0.3068363,1,0,-0.7071068,0,0.7071068,52.075,6.66,-6.594997,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,52.075,-10.5,-6.535,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,65.09,-0.5955,6.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,65.09,-0.5955,-6.594997,0
0,8,1.55602,1,1,0,0,0,1,72.67,9.53,6.5,0
0,8,1.55602,1,1,0,0,0,1,72.67,9.53,-6.55,0
1,0,1,1,1,0,0.7071068,0,0.7071068,52.075,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,52.075,23.8,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,65.09,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,65.09,23.8,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,80.2,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,80.2,23.8,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,93.215,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,93.215,23.8,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,106.23,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,106.23,23.8,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,119.245,13.9,14.25,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,119.245,23.8,14.25,-1
0,8,1.55602,1,1,0,0,0,1,126.83,9.53,6.55,0
0,8,1.55602,1,1,0,0,0,1,126.83,9.53,-6.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,134.34,9.08,6.55,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,134.34,-0.5955,-6.544997,0
1,0,1,1,1,0,0.7071068,0,0.7071068,134.34,13.9,14.3,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,134.34,23.8,14.3,-1
0,0,1,1,1,0,-0.7071068,0,0.7071068,147.355,-0.5955,6.55,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,160.37,-0.5955,6.55,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,147.355,-0.5955,-6.544997,0
1,0,1,1,1,0,0.7071068,0,0.7071068,147.355,13.9,14.3,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,147.355,23.8,14.3,-1
0,3,0.3,0.3,0.3,0.7071068,0,0,0.7071068,51.04,3.553,-12.145,0
0,4,0.3,0.3,1,0,0,0,1,126.68,22.82,7.191141,0
2,4,3,3,3,0,0,0,1,100.1,12.16,-0.6
7,0,1,1,1,0,0,0,1,133.93,22.66,11.11,False
0,9,1,1,1,0,0,0,1,80.2,-0.5955,6.5,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,160.37,-0.5955,-6.544997,0
1,0,1,1,1,0,0.7071068,0,0.7071068,160.37,13.9,14.3,-1
1,0,1,1,1,0,0.7071068,0,0.7071068,160.37,23.8,14.3,-1
0,0,1,1,1,0,-0.7071068,0,0.7071068,173.385,-0.5955,6.55,0
0,0,1,1,1,0,-0.7071068,0,0.7071068,173.385,-0.5955,-6.544997,0
1,0,1,1,1,0,0.7071068,0,0.7071068,173.385,13.9,14.3,-1
0,10,0.6999999,0.7,0.6999999,0,0.7071068,0,0.7071068,43.05,2.37,-10.42,0
0,10,0.7,0.7,0.7,0,0,0,1,124.43,12.38,10.83,0
4,0,0.5,0.5,0.5,0,0,0,1,54.84,0.1,-6.590685,1,False
4,3,1,1,1.2,0,0,0,1,72.38,14.65,-5.8,1,False
4,1,0.5,0.5,0.5,0,0.7071068,0,0.7071068,133.86,23.9,10.29,0,False
7,0,1.8,5,1,0,0.7071068,0,0.7071068,72.5232,26.2,7.16,False
7,0,2.2,3,1,0,0.7071068,0,0.7071068,72.5232,29.46,-5.74,False
9,0,2.3,5,2,0,0,0,1,72.68,18.1,14.11,0,-1
7,0,2.2,3,1,0,0.7071068,0,0.7071068,126.6832,29.46,-5.69,False
4,3,1,1,1.2,0,0,0,1,126.54,14.65,-5.75,1,False
0,4,0.3,0.3,0.5,-0.5,0.5,-0.5,0.5,55.4,2.44,-12.105,0
9,0,2.3,5,2,0,0,0,1,126.84,18.1,14.16,0,-1
0,10,0.5,0.5,0.5,0,0.7071068,0,0.7071068,120.16,11.62,11.51,0
1,0,1,1,1,0,0.7071068,0,0.7071068,173.385,23.8,14.3,-1
0,10,0.5,0.5,0.5,0,0.7071068,0,0.7071068,125.1,11.62,6.77,0
0,4,0.3,0.3,1,0,0,0,1,126.68,24.38,7.191141,0
0,4,0.3,0.3,1,0,0,0,1,126.68,25.95,7.191141,0
7,0,1.8,1.96225,1,0,0.7071068,0,0.7071068,126.6832,33.65,7.21,False
0,9,1,1,1,0,0,0,1,80.2,-0.5955,-6.515,0
0,9,1,1,1,0,0,0,1,93.215,-0.5955,6.5,0
0,9,1,1,1,0,0,0,1,93.215,-0.5955,-6.515,0
0,9,1,1,1,0,0,0,1,106.23,-0.5955,-6.515,0
0,9,1,1,1,0,0,0,1,106.23,-0.5955,6.5,0
0,9,1,1,1,0,0,0,1,119.245,-0.5955,6.5,0
0,9,1,1,1,0,0,0,1,119.245,-0.5955,-6.515,0
